PDB	SD	Hydrophobic	Hydrophilic	Amphipathic	Glycines
4UIF_1	4.61721071375209	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
2PCP_1	2.08511576925611	16.6666666666667	50	16.6666666666667	16.6666666666667
1WT5_1	2.8354288960935	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
1E6J_1	3.81586073247989	16.6666666666667	50	16.6666666666667	16.6666666666667
12E8_1	5.700474316835	50	33.3333333333333	0	16.6666666666667
3CFB_1	2.66656968878751	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
1HYS_1	2.16634260235241	16.6666666666667	66.6666666666667	16.6666666666667	0
1AD9_1	4.1802300283982	16.6666666666667	50	16.6666666666667	16.6666666666667
4M7J_1	3.44701853622632	16.6666666666667	50	16.6666666666667	16.6666666666667
4NP4_1	2.06950780127498	16.6666666666667	50	16.6666666666667	16.6666666666667
2OR9_1	4.00456136942768	50	33.3333333333333	0	16.6666666666667
1UB6_1	2.02446085667271	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
4G5Z_1	2.09637220210582	33.3333333333333	50	16.6666666666667	0
3J42_1	8.36006397827387	33.3333333333333	66.6666666666667	0	0
1AR1_1	2.10780362311322	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
4ZFF_1	2.93905375128345	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
5BVJ_1	2.22708490598051	33.3333333333333	50	16.6666666666667	0
3ZTJ_1	3.29955117512392	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
4HH9_1	3.97285037796748	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
4MA3_1	2.01929671669132	50	16.6666666666667	16.6666666666667	16.6666666666667
3ULS_1	2.47589521912291	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
4FQC_1	4.0669593002267	16.6666666666667	50	16.6666666666667	16.6666666666667
4C2I_1	2.7739282837998	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
2FAT_1	2.432769122813	16.6666666666667	50	16.6666666666667	16.6666666666667
2RCJ_1	59.2176569370778	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
1CBV_1	6.31136289276037	50	33.3333333333333	0	16.6666666666667
3SGD_1	2.09113475245035	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
1OM3_1	10.5948039020082	50	33.3333333333333	0	16.6666666666667
3W9D_1	3.53165008330912	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
3KYK_1	2.51675169006455	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
1OCW_1	6.15257711529746	33.3333333333333	66.6666666666667	0	0
4GAG_1	2.03620236477431	16.6666666666667	50	16.6666666666667	16.6666666666667
3TCL_1	2.1464085517154	16.6666666666667	33.3333333333333	16.6666666666667	33.3333333333333
3L5W_1	2.19216923212063	33.3333333333333	50	0	16.6666666666667
1CR9_1	3.29073495249952	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
4QT5_1	2.5631468233959	16.6666666666667	50	16.6666666666667	16.6666666666667
3DUR_1	2.71495133560816	16.6666666666667	50	16.6666666666667	16.6666666666667
1Y18_1	2.28865440865827	33.3333333333333	50	16.6666666666667	0
4TPR_1	3.89171773375202	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
1BOG_1	2.02080370583319	16.6666666666667	50	16.6666666666667	16.6666666666667
3QG6_1	2.04786025959593	16.6666666666667	50	16.6666666666667	16.6666666666667
4HJG_1	2.52265506067804	33.3333333333333	50	16.6666666666667	0
2HKF_1	2.86732153324536	50	33.3333333333333	0	16.6666666666667
4R26_1	2.07915764473861	16.6666666666667	33.3333333333333	33.3333333333333	16.6666666666667
4MWF_1	3.63839885071229	50	33.3333333333333	0	16.6666666666667
4JAM_1	5.09396653340665	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
4F37_1	2.30942913213158	16.6666666666667	50	16.6666666666667	16.6666666666667
2JIX_1	2.50866798494161	16.6666666666667	50	16.6666666666667	16.6666666666667
5DFV_1	2.29716082947799	16.6666666666667	50	16.6666666666667	16.6666666666667
1FVC_1	2.16128318650696	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
1A4K_1	2.47042603249925	66.6666666666667	16.6666666666667	0	16.6666666666667
4R4N_1	3.20868305251454	16.6666666666667	50	16.6666666666667	16.6666666666667
4FQH_1	2.12834319104221	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
1MNU_1	2.16153712417676	33.3333333333333	50	0	16.6666666666667
4NKD_1	2.16927678644986	16.6666666666667	50	16.6666666666667	16.6666666666667
1OAX_1	34.6803038980325	33.3333333333333	66.6666666666667	0	0
1N7M_1	2.14302375043603	50	33.3333333333333	0	16.6666666666667
3R06_1	4.20896046985482	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
4ZFO_1	2.52094669069469	50	50	0	0
4R4F_1	3.24538183066099	16.6666666666667	50	16.6666666666667	16.6666666666667
1FN4_1	4.52830192722372	50	33.3333333333333	0	16.6666666666667
4TRP_1	2.59057174075226	33.3333333333333	50	0	16.6666666666667
2EH7_1	2.52211483109721	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
3SKJ_1	5.39770527104176	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
