PDB	SD	Hydrophobic	Hydrophilic	Amphipathic	Glycines
3RVT_1	1.85539398008288	16.6666666666667	50	16.6666666666667	16.6666666666667
1IGI_1	0.913739668754911	33.3333333333333	50	0	16.6666666666667
4LU5_1	0.0561322576109317	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
4ODX_1	0.930653640311204	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
4YK4_1	0.436404385038123	16.6666666666667	33.3333333333333	33.3333333333333	16.6666666666667
4XHJ_1	0.622077897855651	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
1A2Y_1	1.53725954218698	16.6666666666667	50	16.6666666666667	16.6666666666667
1NC2_1	0.834627395423202	33.3333333333333	66.6666666666667	0	0
3LS4_1	0.410490335721194	50	16.6666666666667	16.6666666666667	16.6666666666667
1TZG_1	1.04420001922197	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
5A3I_1	0.880399561372277	16.6666666666667	50	16.6666666666667	16.6666666666667
2GSI_3	1.16218727052937	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
4QHK_1	1.25622257293224	16.6666666666667	50	16.6666666666667	16.6666666666667
3NA9_1	1.24298358676385	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
3M8O_1	1.11636698905251	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
3LEX_1	0.197571291517768	16.6666666666667	50	16.6666666666667	16.6666666666667
1MJJ_1	0.955794551937286	16.6666666666667	50	16.6666666666667	16.6666666666667
1ORS_1	0.617997708871426	16.6666666666667	50	16.6666666666667	16.6666666666667
2ARJ_1	0.507079707817718	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
3MUG_1	0.526273380147112	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
3WKM_1	0.97051324956669	16.6666666666667	50	16.6666666666667	16.6666666666667
2NTF_1	1.90594192979229	33.3333333333333	66.6666666666667	0	0
4HCR_1	0.266562285944579	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
1CLY_1	0.154586977396225	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
3KDM_1	1.18809566299204	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
3J5M_1	1.9642996309485	16.6666666666667	33.3333333333333	33.3333333333333	16.6666666666667
5CWS_1	0.190356681029324	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
4Z5R_1	0.838621536834789	16.6666666666667	50	16.6666666666667	16.6666666666667
1NL0_1	1.12090555469421	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
5D6C_1	0.723680657030781	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
3UAJ_1	0.62348311443829	16.6666666666667	50	16.6666666666667	16.6666666666667
4LMQ_1	0.348680010657336	16.6666666666667	50	16.6666666666667	16.6666666666667
1FVD_1	1.43950960036327	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
4TTD_1	0.0436044467686514	33.3333333333333	16.6666666666667	33.3333333333333	16.6666666666667
3GK8_1	0.000837678538184297	16.6666666666667	50	16.6666666666667	16.6666666666667
1GAF_1	1.56377654608899	16.6666666666667	66.6666666666667	16.6666666666667	0
1ACY_1	1.05599114570365	16.6666666666667	50	16.6666666666667	16.6666666666667
4N8C_1	0.631208060614326	33.3333333333333	50	0	16.6666666666667
2J4W_1	1.3899746490208	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
1DN0_1	0.805748490031266	16.6666666666667	50	16.6666666666667	16.6666666666667
4UTB_1	0.344848906116868	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
3QCT_1	1.04238226488112	33.3333333333333	50	0	16.6666666666667
2VL5_1	1.03832669698318	16.6666666666667	50	16.6666666666667	16.6666666666667
1TET_1	1.19234466764019	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
3IDX_1	1.03055479292903	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
3WLW_1	1.59704945567772	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
1JNL_1	1.33994967267898	16.6666666666667	50	16.6666666666667	16.6666666666667
4IOF_1	1.88601641998419	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
2LTQ_2	0.0136365542751851	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
4J8R_1	0.818467613942055	33.3333333333333	50	0	16.6666666666667
1CK0_1	0.270932698006967	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
3OPZ_2	0.170795279034578	16.6666666666667	50	16.6666666666667	16.6666666666667
1KNO_1	0.719916935905108	33.3333333333333	50	16.6666666666667	0
1P2C_1	0.252841585962439	33.3333333333333	66.6666666666667	0	0
2R4R_1	0.723834172426254	16.6666666666667	50	16.6666666666667	16.6666666666667
3PIQ_1	0.887259195936704	33.3333333333333	16.6666666666667	33.3333333333333	16.6666666666667
2Q76_1	0.393415828275883	33.3333333333333	66.6666666666667	0	0
4IMK_1	1.60226578240253	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
2VWE_1	0.132731721003308	33.3333333333333	66.6666666666667	0	0
2AJS_1	1.01253955335183	16.6666666666667	50	16.6666666666667	16.6666666666667
2J6E_1	0.925793695404115	16.6666666666667	50	16.6666666666667	16.6666666666667
1CT8_1	0.311733681340338	33.3333333333333	66.6666666666667	0	0
4GMS_1	1.43551668537917	33.3333333333333	50	0	16.6666666666667
3PIQ_2	0.211208552899733	33.3333333333333	16.6666666666667	33.3333333333333	16.6666666666667
1BQL_1	0.539655410120198	16.6666666666667	50	16.6666666666667	16.6666666666667
4OCX_1	0.981229452835573	16.6666666666667	50	16.6666666666667	16.6666666666667
3W11_1	0.834901285203827	16.6666666666667	50	16.6666666666667	16.6666666666667
4OKV_1	0.15597007826022	16.6666666666667	50	16.6666666666667	16.6666666666667
4QCI_1	0.540774053048035	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
3HMW_1	1.24285613344747	16.6666666666667	66.6666666666667	16.6666666666667	0
4PP1_1	0.0554576777416847	33.3333333333333	66.6666666666667	0	0
1ZA6_1	0.750825111206111	16.6666666666667	50	16.6666666666667	16.6666666666667
4YGV_1	0.550081699608793	16.6666666666667	50	16.6666666666667	16.6666666666667
4PLJ_1	1.51282281920649	16.6666666666667	50	16.6666666666667	16.6666666666667
2VC2_1	0.815947549265202	16.6666666666667	50	16.6666666666667	16.6666666666667
2VXT_1	0.470446431669255	16.6666666666667	66.6666666666667	16.6666666666667	0
3KS0_1	0.236852487426248	33.3333333333333	66.6666666666667	0	0
1GGB_1	1.9762658726806	16.6666666666667	50	16.6666666666667	16.6666666666667
4NRZ_1	0.0725661263124874	16.6666666666667	50	16.6666666666667	16.6666666666667
4IML_1	1.07108646126842	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
2B2X_1	0.514162089338078	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
1IND_1	0.798028692431862	33.3333333333333	66.6666666666667	0	0
3HC0_1	0.0273063425690824	33.3333333333333	50	0	16.6666666666667
1FJ1_1	0.281219902411792	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
3V6F_1	1.59220663192431	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
1TZH_1	0.352165339981802	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
3RKD_1	0.278778262696355	16.6666666666667	50	16.6666666666667	16.6666666666667
3J2X_1	0.00291153749270596	16.6666666666667	50	16.6666666666667	16.6666666666667
3QPQ_1	1.63962761358626	16.6666666666667	50	16.6666666666667	16.6666666666667
2V7H_1	0.750812344224905	33.3333333333333	66.6666666666667	0	0
4U6V_1	0.0353383684965795	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
1Q72_1	0.517298929545287	16.6666666666667	50	16.6666666666667	16.6666666666667
4WHY_1	1.30819025154001	16.6666666666667	50	16.6666666666667	16.6666666666667
1FAI_1	0.370081304496726	33.3333333333333	66.6666666666667	0	0
4RDQ_1	0.139477041353408	33.3333333333333	50	0	16.6666666666667
4G80_1	0.24577127991878	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
2P8M_1	0.405682330457056	16.6666666666667	50	16.6666666666667	16.6666666666667
1K4C_1	0.558473181944217	33.3333333333333	50	16.6666666666667	0
1NMC_1	0.000297691954881581	33.3333333333333	66.6666666666667	0	0
2GJZ_1	0.215979893351983	16.6666666666667	50	16.6666666666667	16.6666666666667
4NNP_1	0.772963171252354	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
4MXV_1	1.17216515445585	16.6666666666667	50	16.6666666666667	16.6666666666667
4R7N_1	0.988127317950728	16.6666666666667	66.6666666666667	16.6666666666667	0
2XQY_1	0.855924474355067	16.6666666666667	50	16.6666666666667	16.6666666666667
3CVH_1	1.42440408712076	16.6666666666667	50	16.6666666666667	16.6666666666667
3QQ9_1	1.4582069178714	16.6666666666667	50	16.6666666666667	16.6666666666667
2AJ3_1	0.879111036616536	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
1FVE_1	0.455248073649963	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
1GIG_1	0.745394448426414	33.3333333333333	66.6666666666667	0	0
1YNT_1	0.0348264231870018	33.3333333333333	66.6666666666667	0	0
3S96_1	0.521313767323	66.6666666666667	33.3333333333333	0	0
4AT6_3	0.559410861609708	33.3333333333333	66.6666666666667	0	0
1L7T_1	0.140000071607123	16.6666666666667	50	16.6666666666667	16.6666666666667
1FE8_1	1.18542936028386	33.3333333333333	66.6666666666667	0	0
1MIM_1	0.88143637373754	16.6666666666667	50	16.6666666666667	16.6666666666667
3OKD_1	1.25789848600006	16.6666666666667	50	16.6666666666667	16.6666666666667
1C5B_1	0.110247139575137	16.6666666666667	66.6666666666667	16.6666666666667	0
1E4W_1	0.764432635044123	33.3333333333333	66.6666666666667	0	0
4F58_1	0.470993921411943	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
3LRS_3	0.127390236378226	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
2H9G_1	0.625495344929119	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
1BJ1_1	0.282260056486924	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
3QEH_1	1.00786383532247	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
5BO1_1	0.836812085166376	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
4NCO_1	0.00755530081024822	16.6666666666667	33.3333333333333	33.3333333333333	16.6666666666667
3EFF_1	0.464682999431334	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
1AFV_1	0.238492975158599	33.3333333333333	50	0	16.6666666666667
4QHL_1	0.579630984887798	16.6666666666667	50	16.6666666666667	16.6666666666667
4MHJ_2	0.397157090032291	50	33.3333333333333	0	16.6666666666667
3GJE_1	1.46025832849123	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
1LO0_1	0.457196486479245	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
2V7N_1	0.704070715006668	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
2G5B_1	0.6340500950479	33.3333333333333	16.6666666666667	16.6666666666667	33.3333333333333
3Q3G_1	0.907691754977427	16.6666666666667	50	16.6666666666667	16.6666666666667
5CHN_1	0.104505432511898	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
1AP2_1	0.892806456954978	50	16.6666666666667	16.6666666666667	16.6666666666667
3V7A_1	0.0234886730574533	16.6666666666667	50	16.6666666666667	16.6666666666667
1JPS_1	0.33614815197308	16.6666666666667	50	16.6666666666667	16.6666666666667
1PG7_1	0.0091782460198006	33.3333333333333	66.6666666666667	0	0
1I9R_1	0.235702835013353	16.6666666666667	50	16.6666666666667	16.6666666666667
4G6F_1	0.713772925269362	33.3333333333333	16.6666666666667	33.3333333333333	16.6666666666667
1Q9O_1	0.402173375081777	16.6666666666667	50	16.6666666666667	16.6666666666667
1AJ7_1	0.159502076632253	16.6666666666667	66.6666666666667	16.6666666666667	0
4KUC_1	0.955917151389441	16.6666666666667	50	16.6666666666667	16.6666666666667
1J05_1	0.358826285860583	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
4M48_1	0.585999907647276	16.6666666666667	50	16.6666666666667	16.6666666666667
