PDB	SD	Hydrophobic	Hydrophilic	Amphipathic	Glycines
3LS4_1	0.410490335721194	53.8461538461538	23.0769230769231	15.3846153846154	7.69230769230769
2XKN_1	0.0813611204568878	53.8461538461538	38.4615384615385	7.69230769230769	0
1UYW_1	0.41023153463928	46.1538461538462	46.1538461538462	0	7.69230769230769
4M61_1	0.179243790856198	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
1FAI_1	0.370081304496726	46.1538461538462	30.7692307692308	7.69230769230769	15.3846153846154
1J05_1	0.358826285860583	38.4615384615385	23.0769230769231	30.7692307692308	7.69230769230769
2IQA_1	0.990573868948954	30.7692307692308	30.7692307692308	15.3846153846154	23.0769230769231
1L7T_1	0.140000071607123	38.4615384615385	38.4615384615385	15.3846153846154	7.69230769230769
1DBA_1	0.990152172842874	61.5384615384615	15.3846153846154	0	23.0769230769231
1C5B_1	0.110247139575137	23.0769230769231	38.4615384615385	30.7692307692308	7.69230769230769
4OTX_1	0.236938754453551	30.7692307692308	23.0769230769231	30.7692307692308	15.3846153846154
3INU_1	0.212269920178297	38.4615384615385	30.7692307692308	15.3846153846154	15.3846153846154
4OCX_1	0.981229452835573	46.1538461538462	30.7692307692308	7.69230769230769	15.3846153846154
1KFA_1	0.263028166252209	53.8461538461538	30.7692307692308	7.69230769230769	7.69230769230769
1CLY_1	0.154586977396225	38.4615384615385	30.7692307692308	23.0769230769231	7.69230769230769
4FQQ_1	0.82457913785185	30.7692307692308	23.0769230769231	30.7692307692308	15.3846153846154
1MFB_1	0.385821534239602	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
4QHK_3	0.259081803306407	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
3GK8_1	0.000837678538184297	38.4615384615385	38.4615384615385	15.3846153846154	7.69230769230769
2FL5_1	0.53068060103638	23.0769230769231	38.4615384615385	23.0769230769231	15.3846153846154
3PIQ_1	0.887259195936704	46.1538461538462	23.0769230769231	15.3846153846154	15.3846153846154
1YED_1	0.0956531627182308	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
1IGI_1	0.913739668754911	38.4615384615385	23.0769230769231	23.0769230769231	15.3846153846154
3HC0_1	0.0273063425690824	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
2V7N_1	0.704070715006668	46.1538461538462	23.0769230769231	15.3846153846154	15.3846153846154
4YGV_1	0.550081699608793	30.7692307692308	23.0769230769231	30.7692307692308	15.3846153846154
1KN2_1	0.121703232694536	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
1C5D_1	0.663883464972958	46.1538461538462	23.0769230769231	7.69230769230769	23.0769230769231
1Q9O_1	0.402173375081777	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
2ADG_1	0.0995053164827551	38.4615384615385	30.7692307692308	15.3846153846154	15.3846153846154
1AJ7_1	0.159502076632253	23.0769230769231	46.1538461538462	30.7692307692308	0
2AJ3_1	0.879111036616536	38.4615384615385	23.0769230769231	23.0769230769231	15.3846153846154
3AAZ_1	0.724116234807988	30.7692307692308	30.7692307692308	15.3846153846154	23.0769230769231
1I7Z_1	0.200828932458695	46.1538461538462	23.0769230769231	7.69230769230769	23.0769230769231
1D5I_1	0.927919258388356	23.0769230769231	30.7692307692308	30.7692307692308	15.3846153846154
