PDB	SD	Hydrophobic	Hydrophilic	Amphipathic	Glycines
4R7N_1	0.988127317950728	30.7692307692308	46.1538461538462	15.3846153846154	7.69230769230769
3CFD_1	0.225727643347022	46.1538461538462	38.4615384615385	7.69230769230769	7.69230769230769
3KDM_1	1.18809566299204	46.1538461538462	23.0769230769231	15.3846153846154	15.3846153846154
3IF1_1	0.13752873340688	46.1538461538462	30.7692307692308	15.3846153846154	7.69230769230769
3S96_1	0.521313767323	53.8461538461538	23.0769230769231	7.69230769230769	15.3846153846154
2VQ1_1	1.18125652620441	46.1538461538462	30.7692307692308	7.69230769230769	15.3846153846154
3FZU_1	0.593856559111712	38.4615384615385	23.0769230769231	23.0769230769231	15.3846153846154
1F11_1	0.161716027964145	30.7692307692308	23.0769230769231	30.7692307692308	15.3846153846154
4C83_1	0.397353705940312	23.0769230769231	46.1538461538462	15.3846153846154	15.3846153846154
2UUD_1	1.67236976290293	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
3U36_1	0.20308088504091	46.1538461538462	15.3846153846154	15.3846153846154	23.0769230769231
2A1W_1	1.33106866112822	53.8461538461538	23.0769230769231	7.69230769230769	15.3846153846154
2ADG_1	0.0995053164827551	38.4615384615385	30.7692307692308	15.3846153846154	15.3846153846154
8FAB_1	1.18415849243439	23.0769230769231	23.0769230769231	23.0769230769231	30.7692307692308
1AJ7_1	0.159502076632253	23.0769230769231	46.1538461538462	30.7692307692308	0
4JY6_1	0.915240126694902	38.4615384615385	23.0769230769231	23.0769230769231	15.3846153846154
2AJ3_1	0.879111036616536	38.4615384615385	23.0769230769231	23.0769230769231	15.3846153846154
1R24_1	0.96494124813094	46.1538461538462	38.4615384615385	7.69230769230769	7.69230769230769
4FQQ_2	0.344312919176725	30.7692307692308	23.0769230769231	30.7692307692308	15.3846153846154
1ZVO_1	0.000438406204334135	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
2V7H_1	0.750812344224905	38.4615384615385	30.7692307692308	23.0769230769231	7.69230769230769
1GPO_1	0.29030622455004	38.4615384615385	46.1538461538462	7.69230769230769	7.69230769230769
4J1U_1	1.48466331808949	30.7692307692308	23.0769230769231	23.0769230769231	23.0769230769231
1BFO_1	0.243785502027226	38.4615384615385	30.7692307692308	15.3846153846154	15.3846153846154
1Q9K_1	0.659540461160634	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
3HC0_1	0.0273063425690824	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
1CT8_1	0.311733681340338	30.7692307692308	46.1538461538462	15.3846153846154	7.69230769230769
1BBJ_1	0.00155351359826355	38.4615384615385	38.4615384615385	15.3846153846154	7.69230769230769
1UYW_1	0.41023153463928	46.1538461538462	46.1538461538462	0	7.69230769230769
3LS4_1	0.410490335721194	53.8461538461538	23.0769230769231	15.3846153846154	7.69230769230769
